scholar_id,title,authors,journal,year,citations,link,source,dosen
7EQjv9wAAAAJ,Rancang Bangun Sistem Informasi Manajemen Pelayanan Restoran Berbasis Web Menggunakan Framework Laravel,AI Yani,"Jurnal Manajemen Informatika 9 (2), 2019",2019,4,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7EQjv9wAAAAJ&pagesize=100&citation_for_view=7EQjv9wAAAAJ:rO6llkc54NcC,scholar,"Asmunin, S.Kom., M.Kom."
7EQjv9wAAAAJ,RANCANG BANGUN APLIKASI SIMPADI (SISTEM INFORMASI MONITORING PENGASUHAN ANAK DISABILITAS) BERBASIS WEB (Studi Kasus: Moslem Daycare ABK Bina Anak Surabaya),AF Wulandari,"Jurnal Manajemen Informatika 9 (2), 2019",2019,4,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7EQjv9wAAAAJ&pagesize=100&citation_for_view=7EQjv9wAAAAJ:QIV2ME_5wuYC,scholar,"Asmunin, S.Kom., M.Kom."
7EQjv9wAAAAJ,DETEKSI PAKET SNIFFING PADA WIRELLES MENGGUNAKAN ARP WATCH,A Ariyanto,"Jurnal Manajemen Informatika 7 (02), 2018",2018,4,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7EQjv9wAAAAJ&pagesize=100&citation_for_view=7EQjv9wAAAAJ:R3hNpaxXUhUC,scholar,"Asmunin, S.Kom., M.Kom."
7EQjv9wAAAAJ,"Asmunin, and IF Kurniawan,“Pengembangan Sistem Informasi Manajemen Skripsi Di Jurusan Teknik Elektro, Ft Unesa,”",Y Yamasari,"J. Manaj. Inform 4 (01), 1-10, 2015",2015,4,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7EQjv9wAAAAJ&pagesize=100&citation_for_view=7EQjv9wAAAAJ:lSLTfruPkqcC,scholar,"Asmunin, S.Kom., M.Kom."
7EQjv9wAAAAJ,Analisis Pengaruh Electronic Word of Mouth (E-WOM) di Media Sosial terhadap Niat Beli Produk Skincare (Survey pada Followers Instagram Sociolla),"LA Uzdah, A Asmunin","Journal of Emerging Information Systems and Business Intelligence 4 (2), 118-125, 2023",2023,3,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7EQjv9wAAAAJ&pagesize=100&citation_for_view=7EQjv9wAAAAJ:u_35RYKgDlwC,scholar,"Asmunin, S.Kom., M.Kom."
7EQjv9wAAAAJ,Analisis perbandingan kinerja deployment laravel native dengan laravel docker dengan metode stres test,S PRAMUDITA,"Universitas Teknologi Digital Indonesia, 2022",2022,3,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7EQjv9wAAAAJ&pagesize=100&citation_for_view=7EQjv9wAAAAJ:70eg2SAEIzsC,scholar,"Asmunin, S.Kom., M.Kom."
7EQjv9wAAAAJ,Penggunaan QR code Berbasis Kriptografi Menggunakan Algoritma Elliptic Curve Criptography,"JA Pratiwi, A Asmunin","Journal of Informatics and Computer Science (JINACS) 3 (04), 564-570, 2022",2022,3,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7EQjv9wAAAAJ&pagesize=100&citation_for_view=7EQjv9wAAAAJ:J_g5lzvAfSwC,scholar,"Asmunin, S.Kom., M.Kom."
7EQjv9wAAAAJ,Pengembangan Sistem Informasi Pengelolaan Praktik Industri Terintegrasi Sistem Informasi Akademik Terpadu Universitas Negeri Surabaya,"RE Putra, A Asmunin","INTEGER: Journal of Information Technology 6 (2), 2021",2021,3,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7EQjv9wAAAAJ&pagesize=100&citation_for_view=7EQjv9wAAAAJ:O3NaXMp0MMsC,scholar,"Asmunin, S.Kom., M.Kom."
7EQjv9wAAAAJ,Implementasi Algoritma Hill Cipher untuk Proses Enkripsi dan Dekripsi Citra Berwarna dengan Modifikasi Padding,"DM Sholahudin, A Asmunin","Journal of Informatics and Computer Science (JINACS) 1 (04), 228-234, 2020",2020,3,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7EQjv9wAAAAJ&pagesize=100&citation_for_view=7EQjv9wAAAAJ:JV2RwH3_ST0C,scholar,"Asmunin, S.Kom., M.Kom."
7EQjv9wAAAAJ,"Mirroring Cloud Storage Menggunakan Owncloud Untuk Akses, Sinkronisasi, dan Share Data",A Sholehudin,"Jurnal manajemen informatika 6 (1), 2016",2016,3,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7EQjv9wAAAAJ&pagesize=100&citation_for_view=7EQjv9wAAAAJ:Wp0gIr-vW9MC,scholar,"Asmunin, S.Kom., M.Kom."
7EQjv9wAAAAJ,"Asmunin.(2016). Mirroring Cloud Storage Menggunakan Owncloud Untuk Akses, Sinkronisasi Dan Share Data",A Sholehudin,"Jurnal Manajemen Informatika 16, 0",,2,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7EQjv9wAAAAJ&pagesize=100&citation_for_view=7EQjv9wAAAAJ:vV6vV6tmYwMC,scholar,"Asmunin, S.Kom., M.Kom."
7EQjv9wAAAAJ,Analisis Kualitas Pelayanan Terhadap Aplikasi Ebook 1 Unesa Library Menggunakan Metode PIECES,"RB Arfianto, A Asmunin","Journal of Emerging Information Systems and Business Intelligence (JEISBI) 4 …, 2023",2023,1,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7EQjv9wAAAAJ&pagesize=100&citation_for_view=7EQjv9wAAAAJ:g5m5HwL7SMYC,scholar,"Asmunin, S.Kom., M.Kom."
7EQjv9wAAAAJ,Sistem Rekomendasi Resep Makanan Dengan Metode Collaborative Filtering Dan FP-Growth Menggunakan API themealdb. com,"QM atus Sholikhah, A Asmunin","Journal of Informatics and Computer Science (JINACS) 2 (02), 86-93, 2020",2020,1,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7EQjv9wAAAAJ&pagesize=100&citation_for_view=7EQjv9wAAAAJ:ldfaerwXgEUC,scholar,"Asmunin, S.Kom., M.Kom."
7EQjv9wAAAAJ,Sistem Pendukung Keputusan Pemilihan Lokasi Cabang Copa Gabana Parfume Menggunakan Metode Promethee,"DA Oktavianti, A Asmunin","Jurnal Manajemen Informatika 11 (1), 2020",2020,1,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7EQjv9wAAAAJ&pagesize=100&citation_for_view=7EQjv9wAAAAJ:hMod-77fHWUC,scholar,"Asmunin, S.Kom., M.Kom."
7EQjv9wAAAAJ,Implementasi Aplikasi Manajemen Pengguna Dan Grup Berbasis Active Directory Menggunakan Teknologi. Net,PD Kurnia,"Jurnal Manajemen Informatika 6 (1), 2016",2016,1,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7EQjv9wAAAAJ&pagesize=100&citation_for_view=7EQjv9wAAAAJ:dhFuZR0502QC,scholar,"Asmunin, S.Kom., M.Kom."
7EQjv9wAAAAJ,RANCANG BANGUN E-MARKETPLACE KARYA SENI BERBASIS WEB MENGGUNAKAN PEMBAYARAN MIDTRANS PAYMENT GATEWAY DENGAN FRAMEWORK LARAVEL,"BDA Lansah, A Asmunin","Jurnal Manajemen Informatika 11 (1), 2020",2020,0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7EQjv9wAAAAJ&pagesize=100&citation_for_view=7EQjv9wAAAAJ:M3NEmzRMIkIC,scholar,"Asmunin, S.Kom., M.Kom."
7EQjv9wAAAAJ,RANCANG BANGUN WEB REPOSITORY TUGAS AKHIR DAN SKRIPSI MENGGUNAKAN FRAMEWORK LARAVEL DI JURUSAN TEKNIK INFORMATIKA UNIVERSITAS NEGERI SURABAYA,"TR Putra, A Asmunin","Jurnal Manajemen Informatika 11 (1), 2020",2020,0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7EQjv9wAAAAJ&pagesize=100&citation_for_view=7EQjv9wAAAAJ:TFP_iSt0sucC,scholar,"Asmunin, S.Kom., M.Kom."
7EQjv9wAAAAJ,SISTEM PENDUKUNG KEPUTUSAN PENERIMAAN KARYAWAN BARU DI PT SUPER SUKSES SEJAHTERA (Hyundai) MENGGUNAKAN METODE TOPSIS,"M Agustina, A Asmunin","Jurnal Manajemen Informatika 11 (1), 2020",2020,0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7EQjv9wAAAAJ&pagesize=100&citation_for_view=7EQjv9wAAAAJ:iH-uZ7U-co4C,scholar,"Asmunin, S.Kom., M.Kom."
7EQjv9wAAAAJ,SISTEM INFORMASI PARIWISATA JAWA TIMUR BERBASIS WEBSITE MENGGUNAKAN FRAMEWORK LARAVEL,"AP Setyawan, A Asmunin","Jurnal Manajemen Informatika 11 (1), 2020",2020,0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7EQjv9wAAAAJ&pagesize=100&citation_for_view=7EQjv9wAAAAJ:r0BpntZqJG4C,scholar,"Asmunin, S.Kom., M.Kom."
7EQjv9wAAAAJ,SISTEM PENDUKUNG KEPUTUSAN PEMILIHAN PROGRAM STUDI DI PERGURUAN TINGGI MENGGUNAKAN METODE SIMPLE ADDITIVE WEIGHTING PADA BIMBINGAN KONSELING SEKOLAH MENENGAH ATAS,"YR Nugraha, A Asmunin","Jurnal Manajemen Informatika 11 (1), 2020",2020,0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7EQjv9wAAAAJ&pagesize=100&citation_for_view=7EQjv9wAAAAJ:4JMBOYKVnBMC,scholar,"Asmunin, S.Kom., M.Kom."
7EQjv9wAAAAJ,Implementasi Sistem Keamanan Jaringan Intrusion Prevention System (IPS) Menggunakan IPTables dengan Notifikasi berbasis Telegram pada SMK Siang Surabaya,"OW Nugroho, A Asmunin","Jurnal Manajemen Informatika 11 (1), 2020",2020,0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7EQjv9wAAAAJ&pagesize=100&citation_for_view=7EQjv9wAAAAJ:RHpTSmoSYBkC,scholar,"Asmunin, S.Kom., M.Kom."
7EQjv9wAAAAJ,RANCANG BANGUN SISTEM REKOMENDASI PRODUK ELEKTRONIK BERDASARKAN POLA PENGGUNAAN SISTEM DENGAN METODE ASSOCIATION RULE APPRIORI,YG Berliana,"Jurnal Manajemen Informatika 11 (1), 2020",2020,0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7EQjv9wAAAAJ&pagesize=100&citation_for_view=7EQjv9wAAAAJ:BqipwSGYUEgC,scholar,"Asmunin, S.Kom., M.Kom."
7EQjv9wAAAAJ,RANCANG BANGUN APLIKASI HELPDESK BERBASIS WEBSITE MENGGUNAKAN FRAMEWORK LARAVEL DI HOTEL THE ALANA SURABAYA,A Fridyana,"Jurnal Manajemen Informatika 11 (1), 2020",2020,0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7EQjv9wAAAAJ&pagesize=100&citation_for_view=7EQjv9wAAAAJ:isC4tDSrTZIC,scholar,"Asmunin, S.Kom., M.Kom."
7EQjv9wAAAAJ,RANCANG BANGUN WEBSITE “BAGAS-KU: BANTU TUGASKU” DENGAN MENGGUNAKAN BAHASA PEMROGRAMAN PHP,RW Utama,"Jurnal Manajemen Informatika 11 (1), 2020",2020,0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7EQjv9wAAAAJ&pagesize=100&citation_for_view=7EQjv9wAAAAJ:blknAaTinKkC,scholar,"Asmunin, S.Kom., M.Kom."
7EQjv9wAAAAJ,"Implementasi Fungsi XOR pada Kriptografi Visual Skema (2, n) dengan Ekspansi Subpiksel","MRB Azizi, A Asmunin","Journal of Informatics and Computer Science (JINACS) 2 (02), 120-127, 2020",2020,0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7EQjv9wAAAAJ&pagesize=100&citation_for_view=7EQjv9wAAAAJ:M05iB0D1s5AC,scholar,"Asmunin, S.Kom., M.Kom."
7EQjv9wAAAAJ,RANCANG BANGUN APLIKASI PEMESANAN KAOS CUSTOM MENGGUNAKAN FABRIC JS DAN PEMBAYARAN MELALUI MIDTRANS PAYMENT GATEWAY,"M Luthfi, A Asmunin","Jurnal Manajemen Informatika 11 (1), 2020",2020,0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7EQjv9wAAAAJ&pagesize=100&citation_for_view=7EQjv9wAAAAJ:j3f4tGmQtD8C,scholar,"Asmunin, S.Kom., M.Kom."
7EQjv9wAAAAJ,Pengembangan Aplikasi Berbasis Android Menggunakan Google Maps Untuk Panduan Ke Lokasi Menara Telekomunikasi,FR Miranda,"Jurnal Manajemen Informatika 9 (2), 2019",2019,0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7EQjv9wAAAAJ&pagesize=100&citation_for_view=7EQjv9wAAAAJ:hFOr9nPyWt4C,scholar,"Asmunin, S.Kom., M.Kom."
7EQjv9wAAAAJ,PENGEMBANGAN E-LEARNING BERBASIS WEB DENGAN PELEVELAN BERDASARKAN HASIL TES PADA LEMBAGA BIMBINGAN BELAJAR BEC,EE Kusuma,"Jurnal Manajemen Informatika 9 (2), 2019",2019,0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7EQjv9wAAAAJ&pagesize=100&citation_for_view=7EQjv9wAAAAJ:IWHjjKOFINEC,scholar,"Asmunin, S.Kom., M.Kom."
7EQjv9wAAAAJ,IMPLEMENTASI INTRUSION PREVENTION SYSTEM MENGGUNAKAN SURICATA UNTUK MODUL PRAKTIKUM KEAMANAN JARINGAN LABORATORIUM D3-ELEKTRONIKA UNIVERSITAS MUHAMMADIYAH MALANG,M Aristyawan,"University of Muhammadiyah Malang, 2018",2018,0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7EQjv9wAAAAJ&pagesize=100&citation_for_view=7EQjv9wAAAAJ:YFjsv_pBGBYC,scholar,"Asmunin, S.Kom., M.Kom."
7EQjv9wAAAAJ,Pengembangan Fitur Penilaian dan Perangkingan pada Automatic Programming Assessment Tools,A Asmunin,"JIEET (Journal of Information Engineering and Educational Technology) 2 (2 …, 2018",2018,0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7EQjv9wAAAAJ&pagesize=100&citation_for_view=7EQjv9wAAAAJ:7PzlFSSx8tAC,scholar,"Asmunin, S.Kom., M.Kom."
7EQjv9wAAAAJ,IMPLEMENTASI OPENVPN MENGGUNAKAN LDAP SEBAGAI MANAJEMEN USER PADA SISTEM OPERASI UBUNTU,AA Mahardani,"Jurnal Manajemen Informatika 7 (1), 2017",2017,0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7EQjv9wAAAAJ&pagesize=100&citation_for_view=7EQjv9wAAAAJ:YOwf2qJgpHMC,scholar,"Asmunin, S.Kom., M.Kom."
7EQjv9wAAAAJ,APLIKASI WEBSITE CONTENT BASED COMMERCE MENGGUNAKAN CONTENT MANAGEMENT SYSTEM (CMS) PRESTASHOP STUDI KASUS DI HOLY SKATE SHOP,A Prakoso,"Jurnal Manajemen Informatika 5 (1), 2016",2016,0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7EQjv9wAAAAJ&pagesize=100&citation_for_view=7EQjv9wAAAAJ:4DMP91E08xMC,scholar,"Asmunin, S.Kom., M.Kom."
7EQjv9wAAAAJ,"PENGEMBANGAN SISTEM INFORMASI MANAJEMEN SKRIPSI DI JURUSAN TEKNIK ELEKTRO, FT UNESA (THE DEVELOPING OF MANAGEMENT INFORMATION SYSTEM FINAL PROJECT at THE ELECTRICAL ENGINEERING …","Y Yamasari, A Asmunin, IF Kurniawan","Jurnal Manajemen Informatika 4 (01), 2015",2015,0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7EQjv9wAAAAJ&pagesize=100&citation_for_view=7EQjv9wAAAAJ:9ZlFYXVOiuMC,scholar,"Asmunin, S.Kom., M.Kom."
7EQjv9wAAAAJ,"Andi Iwan Nurhidayat, Asmunin.(2019)","A Qoriah, R Harimurti","Pemrograman Dasar, 0",,0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7EQjv9wAAAAJ&pagesize=100&citation_for_view=7EQjv9wAAAAJ:zA6iFVUQeVQC,scholar,"Asmunin, S.Kom., M.Kom."
MeGE8WAAAAAJ,Mental disorder detection via social media mining using deep learning,"B Kholifah, I Syarif, T Badriyah","Kinetik: Game Technology, Information System, Computer Network, Computing …, 2020",2020,24,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=MeGE8WAAAAAJ&pagesize=100&citation_for_view=MeGE8WAAAAAJ:u-x6o8ySG0sC,scholar,"Binti Kholifah, S.Kom., M.Tr.Kom."
MeGE8WAAAAAJ,Analisis Sentimen Warganet Terhadap Isu Layanan Transportasi Online Berbasis InSet Lexicon Menggunakan Logistic Regression,"B Kholifah, I Thoib, N Sururi, ND Kurnia","KLIK-KUMPULAN JURNAL ILMU KOMPUTER 11 (1), 14-25, 2024",2024,5,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=MeGE8WAAAAAJ&pagesize=100&citation_for_view=MeGE8WAAAAAJ:d1gkVwhDpl0C,scholar,"Binti Kholifah, S.Kom., M.Tr.Kom."
MeGE8WAAAAAJ,Efektivitas Sistem Informasi Akademik dalam Meningkatkan Komunikasi dan Informasi Akademik di Institut Teknologi Mojosari,"DSN Binti Kholifah, Imam Thoib, Nafis Sururi","J-Kis: Jurnal Komunikasi Islam 1, 89-100, 2024",2024,3,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=MeGE8WAAAAAJ&pagesize=100&citation_for_view=MeGE8WAAAAAJ:9yKSN-GCB0IC,scholar,"Binti Kholifah, S.Kom., M.Tr.Kom."
MeGE8WAAAAAJ,Sistem pendukung keputusan manajemen aset pusat pengembangan bisnis UIN Maulana Malik Ibrahim Malang menggunakan Fuzzy AHP topsis,B Kholifah,"Universitas Islam Negeri Maulana Malik Ibrahim, 2018",2018,3,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=MeGE8WAAAAAJ&pagesize=100&citation_for_view=MeGE8WAAAAAJ:u5HHmVD_uO8C,scholar,"Binti Kholifah, S.Kom., M.Tr.Kom."
MeGE8WAAAAAJ,Enhancing Clickbait Headline Identification Performance Without Preprocessing Through Feature Reduction and Sentiment Analysis,"MD Pratama, AN Azizah, MF Asy'ari, DNA Syahputra, MAI Mashuri, ...","Journal of Applied Informatics Research 1 (1), 30-44, 2025",2025,1,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=MeGE8WAAAAAJ&pagesize=100&citation_for_view=MeGE8WAAAAAJ:Tyk-4Ss8FVUC,scholar,"Binti Kholifah, S.Kom., M.Tr.Kom."
