course_url,mata_kuliah,kelas,meeting_number,activity_description,date
https://sindig.unesa.ac.id/course/3/2982/aljabar-matriks,Aljabar Matriks,2025D,12,Konsep Ruang Hasil Kali Dalam dan proses Gram-Schmidt (KNO-1) Date 17 November 2025,17 November 2025
https://sindig.unesa.ac.id/course/3/2982/aljabar-matriks,Aljabar Matriks,2025D,13,Transformasi Linier   (KNO-1) Date 24 November 2025,24 November 2025
https://sindig.unesa.ac.id/course/3/2982/aljabar-matriks,Aljabar Matriks,2025D,14,Nilai Eigen dan Vektor Eigen (KNO-1) Date 1 Desember 2025,1 Desember 2025
https://sindig.unesa.ac.id/course/3/2982/aljabar-matriks,Aljabar Matriks,2025D,15,"Program komputer untuk menyelesaikan permasalahan yang berkaitan dengan matriks (SOC-2, SKI-1-2 dan COM-2) Date 8 Desember 2025",8 Desember 2025
https://sindig.unesa.ac.id/course/3/2982/aljabar-matriks,Aljabar Matriks,2025D,16,Materi yang telah disampaikan sejak pertemuan ke-9 sampai dengan ke-15. Date 15 Desember 2025,15 Desember 2025
https://sindig.unesa.ac.id/course/3/3036/matematika-diskrit,Matematika Diskrit,2025A,1,Konsep logika beserta implementasinya Date 25 Agustus 2025,25 Agustus 2025
https://sindig.unesa.ac.id/course/3/3036/matematika-diskrit,Matematika Diskrit,2025A,2,"Implementasi ekuivalensi proposisi, predikat, dan kuantor Date 8 September 2025",8 September 2025
https://sindig.unesa.ac.id/course/3/3036/matematika-diskrit,Matematika Diskrit,2025A,3,Konsep kuantor bersarang Date 8 September 2025,8 September 2025
https://sindig.unesa.ac.id/course/3/3036/matematika-diskrit,Matematika Diskrit,2025A,4,Konsep aturan inferensi Date 15 September 2025,15 September 2025
https://sindig.unesa.ac.id/course/3/3036/matematika-diskrit,Matematika Diskrit,2025A,5,Konsep aturan inferensi Date 29 September 2025,29 September 2025
https://sindig.unesa.ac.id/course/3/3036/matematika-diskrit,Matematika Diskrit,2025A,6,Konsep pembuktian langsung Date 6 Oktober 2025,6 Oktober 2025
https://sindig.unesa.ac.id/course/3/3036/matematika-diskrit,Matematika Diskrit,2025A,7,"Konsep Teorema Pembuktian Trivial, Pembuktian Vacuous, Pembuktian Langsung, Pembuktian dengan Kontraposisi Date 13 Oktober 2025",13 Oktober 2025
https://sindig.unesa.ac.id/course/3/3036/matematika-diskrit,Matematika Diskrit,2025A,8,Ujian Tengah Semester (UTS) Date 20 Oktober 2025,20 Oktober 2025
https://sindig.unesa.ac.id/course/3/3036/matematika-diskrit,Matematika Diskrit,2025A,9,"Pembuktian dengan Kontradiksi, Pembuktian Bikondisional, Pembuktian dengan kasus Counterexample Date 27 Oktober 2025",27 Oktober 2025
https://sindig.unesa.ac.id/course/3/3036/matematika-diskrit,Matematika Diskrit,2025A,10,"Konsep barisan dan deret, prinsip induksi matematika, konsep rekursi Date 3 November 2025",3 November 2025
https://sindig.unesa.ac.id/course/3/3036/matematika-diskrit,Matematika Diskrit,2025A,11,Konsep himpunan dan fungsi Date 10 November 2025,10 November 2025
https://sindig.unesa.ac.id/course/3/3036/matematika-diskrit,Matematika Diskrit,2025A,12,Konsep counting Date 17 November 2025,17 November 2025
https://sindig.unesa.ac.id/course/3/3036/matematika-diskrit,Matematika Diskrit,2025A,13,"Konsep Pigeonhole, Binomial dan prinsip inklusi-ekslusi Date 24 November 2025",24 November 2025
https://sindig.unesa.ac.id/course/3/3036/matematika-diskrit,Matematika Diskrit,2025A,14,Konsep prinsip inklusi-eksklusi Date 1 Desember 2025,1 Desember 2025
https://sindig.unesa.ac.id/course/3/3036/matematika-diskrit,Matematika Diskrit,2025A,15,Konsep graf dan tree beserta implementasinya Date 8 Desember 2025,8 Desember 2025
https://sindig.unesa.ac.id/course/3/3036/matematika-diskrit,Matematika Diskrit,2025A,16,Ujian Akhir Semester (UAS) Date 15 Desember 2025,15 Desember 2025
https://sindig.unesa.ac.id/course/3/3036/matematika-diskrit,Matematika Diskrit,2025D,1,Konsep logika beserta implementasinya Date 25 Agustus 2025,25 Agustus 2025
https://sindig.unesa.ac.id/course/3/3036/matematika-diskrit,Matematika Diskrit,2025D,2,"Implementasi ekuivalensi proposisi, predikat, dan kuantor Date 8 September 2025",8 September 2025
https://sindig.unesa.ac.id/course/3/3036/matematika-diskrit,Matematika Diskrit,2025D,3,Konsep kuantor bersarang Date 8 September 2025,8 September 2025
https://sindig.unesa.ac.id/course/3/3036/matematika-diskrit,Matematika Diskrit,2025D,4,Konsep aturan inferensi Date 15 September 2025,15 September 2025
https://sindig.unesa.ac.id/course/3/3036/matematika-diskrit,Matematika Diskrit,2025D,5,Konsep aturan inferensi Date 29 September 2025,29 September 2025
https://sindig.unesa.ac.id/course/3/3036/matematika-diskrit,Matematika Diskrit,2025D,6,Konsep pembuktian langsung Date 6 Oktober 2025,6 Oktober 2025
https://sindig.unesa.ac.id/course/3/3036/matematika-diskrit,Matematika Diskrit,2025D,7,"Konsep Teorema Pembuktian Trivial, Pembuktian Vacuous, Pembuktian Langsung, Pembuktian dengan Kontraposisi Date 13 Oktober 2025",13 Oktober 2025
https://sindig.unesa.ac.id/course/3/3036/matematika-diskrit,Matematika Diskrit,2025D,8,Ujian Tengah Semester (UTS) Date 20 Oktober 2025,20 Oktober 2025
https://sindig.unesa.ac.id/course/3/3036/matematika-diskrit,Matematika Diskrit,2025D,9,"Pembuktian dengan Kontradiksi, Pembuktian Bikondisional, Pembuktian dengan kasus Counterexample Date 27 Oktober 2025",27 Oktober 2025
https://sindig.unesa.ac.id/course/3/3036/matematika-diskrit,Matematika Diskrit,2025D,10,"Konsep barisan dan deret, prinsip induksi matematika, konsep rekursi Date 3 November 2025",3 November 2025
https://sindig.unesa.ac.id/course/3/3036/matematika-diskrit,Matematika Diskrit,2025D,11,Konsep himpunan dan fungsi Date 10 November 2025,10 November 2025
https://sindig.unesa.ac.id/course/3/3036/matematika-diskrit,Matematika Diskrit,2025D,12,Konsep counting Date 17 November 2025,17 November 2025
https://sindig.unesa.ac.id/course/3/3036/matematika-diskrit,Matematika Diskrit,2025D,13,"Konsep Pigeonhole, Binomial dan prinsip inklusi-ekslusi Date 24 November 2025",24 November 2025
https://sindig.unesa.ac.id/course/3/3036/matematika-diskrit,Matematika Diskrit,2025D,14,Konsep prinsip inklusi-eksklusi Date 1 Desember 2025,1 Desember 2025
https://sindig.unesa.ac.id/course/3/3036/matematika-diskrit,Matematika Diskrit,2025D,15,Konsep graf dan tree beserta implementasinya Date 8 Desember 2025,8 Desember 2025
https://sindig.unesa.ac.id/course/3/3036/matematika-diskrit,Matematika Diskrit,2025D,16,Ujian Akhir Semester (UAS) Date 15 Desember 2025,15 Desember 2025
https://sindig.unesa.ac.id/course/3/3037/kecerdasan-artifisial,Kecerdasan Artifisial,2024A,1,Konsep dasar tentang agen yang cerdas dan otonom Date 26 Agustus 2025,26 Agustus 2025
https://sindig.unesa.ac.id/course/3/3037/kecerdasan-artifisial,Kecerdasan Artifisial,2024A,2,"Kerangka pikir state-space-search, baik uninformed maupun informed search, untuk memodelkan sebuah masalah, dan merancang serta mengimplementasikan-nya untuk menyelesaikan masalah tersebut Date 9 September 2025",9 September 2025
https://sindig.unesa.ac.id/course/3/3037/kecerdasan-artifisial,Kecerdasan Artifisial,2024A,3,Teknik-teknik penyelesaian constraint satisfaction problem Date 16 September 2025,16 September 2025
https://sindig.unesa.ac.id/course/3/3037/kecerdasan-artifisial,Kecerdasan Artifisial,2024A,4,"Konsep logika sebagai bahasa representasi pengetahuan untuk memodelkan aspek-aspek tentang dunia nyata, serta melakukan penalaran terhadap representasi Date 16 September 2025",16 September 2025
https://sindig.unesa.ac.id/course/3/3037/kecerdasan-artifisial,Kecerdasan Artifisial,2024A,5,Algoritma pembelajaran (supervised learning) Date 30 September 2025,30 September 2025
https://sindig.unesa.ac.id/course/3/3037/kecerdasan-artifisial,Kecerdasan Artifisial,2024A,6,Algoritma pembelajaran (unsupervised learning) Date 7 Oktober 2025,7 Oktober 2025
https://sindig.unesa.ac.id/course/3/3037/kecerdasan-artifisial,Kecerdasan Artifisial,2024A,7,Algoritma pembelajaran Decision Tree Date 14 Oktober 2025,14 Oktober 2025
https://sindig.unesa.ac.id/course/3/3037/kecerdasan-artifisial,Kecerdasan Artifisial,2024A,8,Materi yang telah disampaikan sejak pertemuan ke-1 sampai dengan ke-7. Date 21 Oktober 2025,21 Oktober 2025
https://sindig.unesa.ac.id/course/3/3037/kecerdasan-artifisial,Kecerdasan Artifisial,2024A,9,Algoritma Random Forest Date 28 Oktober 2025,28 Oktober 2025
https://sindig.unesa.ac.id/course/3/3037/kecerdasan-artifisial,Kecerdasan Artifisial,2024A,10,Prinsip-prinsip pengambilan keputusan berdasarkan pemodelan dan penalaran probabilistik serta pemelajaran dari data Date 4 November 2025,4 November 2025
https://sindig.unesa.ac.id/course/3/3037/kecerdasan-artifisial,Kecerdasan Artifisial,2024A,11,Pembelajaran algoritma berbasis Neural Network Date 11 November 2025,11 November 2025
https://sindig.unesa.ac.id/course/3/3037/kecerdasan-artifisial,Kecerdasan Artifisial,2024A,12,Date 18 November 2025,18 November 2025
https://sindig.unesa.ac.id/course/3/3037/kecerdasan-artifisial,Kecerdasan Artifisial,2024A,13,Algoritma teori optimasi Date 25 November 2025,25 November 2025
https://sindig.unesa.ac.id/course/3/3037/kecerdasan-artifisial,Kecerdasan Artifisial,2024A,14,Merancang penyelesaian masalah menggunakan teknik kecerdasan artifisial Date 2 Desember 2025,2 Desember 2025
https://sindig.unesa.ac.id/course/3/3037/kecerdasan-artifisial,Kecerdasan Artifisial,2024A,15,Merancang penyelesaian masalah menggunakan teknik kecerdasan artifisial Date 9 Desember 2025,9 Desember 2025
https://sindig.unesa.ac.id/course/3/3037/kecerdasan-artifisial,Kecerdasan Artifisial,2024A,16,Membuat model Kecerdasan Artifisial dengan konsep dan algoritma yang sudah dipelajari pada masalah nyata dan mempresentasikan serta mendemokan aplikasi yang sudah dibuat. Date 16 Desember 2025,16 Desember 2025
https://sindig.unesa.ac.id/course/3/2987/pengolahan-sinyal-digital,Pengolahan Sinyal Digital,2024D,1,Konsep dasar pengolahan sinyal digital dan mengenali metode-metode dasarnya. Date 26 Agustus 2025,26 Agustus 2025
https://sindig.unesa.ac.id/course/3/2987/pengolahan-sinyal-digital,Pengolahan Sinyal Digital,2024D,2,Konsep dasar sinyal dan operasinya Date 9 September 2025,9 September 2025
https://sindig.unesa.ac.id/course/3/2987/pengolahan-sinyal-digital,Pengolahan Sinyal Digital,2024D,3,Menganalisis sistem diskrit Date 9 September 2025,9 September 2025
https://sindig.unesa.ac.id/course/3/2987/pengolahan-sinyal-digital,Pengolahan Sinyal Digital,2024D,4,Konsep konvolusi dan respons impuls Date 16 September 2025,16 September 2025
https://sindig.unesa.ac.id/course/3/2987/pengolahan-sinyal-digital,Pengolahan Sinyal Digital,2024D,5,Melakukan konversi sinyal analog ke digital dan digital ke analog Date 23 September 2025,23 September 2025
https://sindig.unesa.ac.id/course/3/2987/pengolahan-sinyal-digital,Pengolahan Sinyal Digital,2024D,6,Bilangan kompleks dan penggunaannya dalam transformasi dalam bidang Z Date 7 Oktober 2025,7 Oktober 2025
https://sindig.unesa.ac.id/course/3/2987/pengolahan-sinyal-digital,Pengolahan Sinyal Digital,2024D,7,Melakukan transformasi sinyal dalam bidang Z Date 14 Oktober 2025,14 Oktober 2025
https://sindig.unesa.ac.id/course/3/2987/pengolahan-sinyal-digital,Pengolahan Sinyal Digital,2024D,8,Date 21 Oktober 2025,21 Oktober 2025
https://sindig.unesa.ac.id/course/3/2987/pengolahan-sinyal-digital,Pengolahan Sinyal Digital,2024D,9,Melakukan transformasi Fourier Date 28 Oktober 2025,28 Oktober 2025
https://sindig.unesa.ac.id/course/3/2987/pengolahan-sinyal-digital,Pengolahan Sinyal Digital,2024D,10,Melakukan Transformasi Fourier Date 4 November 2025,4 November 2025
https://sindig.unesa.ac.id/course/3/2987/pengolahan-sinyal-digital,Pengolahan Sinyal Digital,2024D,11,Memberi gambaran secara grafik tentang respon frekuensi sebuah filter FIR Date 11 November 2025,11 November 2025
https://sindig.unesa.ac.id/course/3/2987/pengolahan-sinyal-digital,Pengolahan Sinyal Digital,2024D,12,Memberi gambaran secara grafik tentang respon frekuensi sebuah filter FIR Date 18 November 2025,18 November 2025
https://sindig.unesa.ac.id/course/3/2987/pengolahan-sinyal-digital,Pengolahan Sinyal Digital,2024D,13,Date 25 November 2025,25 November 2025
https://sindig.unesa.ac.id/course/3/2987/pengolahan-sinyal-digital,Pengolahan Sinyal Digital,2024D,14,Merancang pemecahan masalah nyata dengan menerapkan pengolahan sinyal digital dengan tepat Date 2 Desember 2025,2 Desember 2025
https://sindig.unesa.ac.id/course/3/2987/pengolahan-sinyal-digital,Pengolahan Sinyal Digital,2024D,15,Pemecahan masalah nyata dengan menerapkan pengolahan sinyal digital dengan tepat Date 9 Desember 2025,9 Desember 2025
https://sindig.unesa.ac.id/course/3/2987/pengolahan-sinyal-digital,Pengolahan Sinyal Digital,2024D,16,Pemecahan masalah nyata dengan menerapkan pengolahan sinyal digital dengan tepat Date 16 Desember 2025,16 Desember 2025
https://sindig.unesa.ac.id/course/3/3037/kecerdasan-artifisial,Kecerdasan Artifisial,2024C,1,Konsep dasar tentang agen yang cerdas dan otonom Date 26 Agustus 2025,26 Agustus 2025
https://sindig.unesa.ac.id/course/3/3037/kecerdasan-artifisial,Kecerdasan Artifisial,2024C,2,"Kerangka pikir state-space-search, baik uninformed maupun informed search, untuk memodelkan sebuah masalah, dan merancang serta mengimplementasikan-nya untuk menyelesaikan masalah tersebut Date 9 September 2025",9 September 2025
https://sindig.unesa.ac.id/course/3/3037/kecerdasan-artifisial,Kecerdasan Artifisial,2024C,3,Teknik-teknik penyelesaian constraint satisfaction problem Date 16 September 2025,16 September 2025
https://sindig.unesa.ac.id/course/3/3037/kecerdasan-artifisial,Kecerdasan Artifisial,2024C,4,"Konsep logika sebagai bahasa representasi pengetahuan untuk memodelkan aspek-aspek tentang dunia nyata, serta melakukan penalaran terhadap representasi Date 16 September 2025",16 September 2025
https://sindig.unesa.ac.id/course/3/3037/kecerdasan-artifisial,Kecerdasan Artifisial,2024C,5,Algoritma pembelajaran (supervised learning) Date 30 September 2025,30 September 2025
https://sindig.unesa.ac.id/course/3/3037/kecerdasan-artifisial,Kecerdasan Artifisial,2024C,6,Algoritma pembelajaran (unsupervised learning) Date 7 Oktober 2025,7 Oktober 2025
https://sindig.unesa.ac.id/course/3/3037/kecerdasan-artifisial,Kecerdasan Artifisial,2024C,7,Algoritma pembelajaran Decision Tree Date 14 Oktober 2025,14 Oktober 2025
https://sindig.unesa.ac.id/course/3/3037/kecerdasan-artifisial,Kecerdasan Artifisial,2024C,8,Materi yang telah disampaikan sejak pertemuan ke-1 sampai dengan ke-7. Date 21 Oktober 2025,21 Oktober 2025
https://sindig.unesa.ac.id/course/3/3037/kecerdasan-artifisial,Kecerdasan Artifisial,2024C,9,Algoritma Random Forest Date 28 Oktober 2025,28 Oktober 2025
https://sindig.unesa.ac.id/course/3/3037/kecerdasan-artifisial,Kecerdasan Artifisial,2024C,10,Prinsip-prinsip pengambilan keputusan berdasarkan pemodelan dan penalaran probabilistik serta pemelajaran dari data Date 4 November 2025,4 November 2025
https://sindig.unesa.ac.id/course/3/3037/kecerdasan-artifisial,Kecerdasan Artifisial,2024C,11,Pembelajaran algoritma berbasis Neural Network Date 11 November 2025,11 November 2025
https://sindig.unesa.ac.id/course/3/3037/kecerdasan-artifisial,Kecerdasan Artifisial,2024C,12,Date 18 November 2025,18 November 2025
https://sindig.unesa.ac.id/course/3/3037/kecerdasan-artifisial,Kecerdasan Artifisial,2024C,13,Algoritma teori optimasi Date 25 November 2025,25 November 2025
https://sindig.unesa.ac.id/course/3/3037/kecerdasan-artifisial,Kecerdasan Artifisial,2024C,14,Merancang penyelesaian masalah menggunakan teknik kecerdasan artifisial Date 2 Desember 2025,2 Desember 2025
https://sindig.unesa.ac.id/course/3/3037/kecerdasan-artifisial,Kecerdasan Artifisial,2024C,15,Merancang penyelesaian masalah menggunakan teknik kecerdasan artifisial Date 9 Desember 2025,9 Desember 2025
https://sindig.unesa.ac.id/course/3/3037/kecerdasan-artifisial,Kecerdasan Artifisial,2024C,16,Membuat model Kecerdasan Artifisial dengan konsep dan algoritma yang sudah dipelajari pada masalah nyata dan mempresentasikan serta mendemokan aplikasi yang sudah dibuat. Date 16 Desember 2025,16 Desember 2025
https://sindig.unesa.ac.id/course/3/2982/aljabar-matriks,Aljabar Matriks,INT25,1,Konsep dasar matriks (KNO-1) Date 25 Agustus 2025,25 Agustus 2025
https://sindig.unesa.ac.id/course/3/2982/aljabar-matriks,Aljabar Matriks,INT25,2,Invers dan determinan matriks (KNO-1) Date 1 September 2025,1 September 2025
https://sindig.unesa.ac.id/course/3/2982/aljabar-matriks,Aljabar Matriks,INT25,3,Sistem persamaan linier (KNO-1) Date 15 September 2025,15 September 2025
https://sindig.unesa.ac.id/course/3/2982/aljabar-matriks,Aljabar Matriks,INT25,4,Sistem persamaan linier (KNO-1) Date 22 September 2025,22 September 2025
https://sindig.unesa.ac.id/course/3/2982/aljabar-matriks,Aljabar Matriks,INT25,5,SPL untuk menyelesaikan masalah nyata (SKI- 2) Date 29 September 2025,29 September 2025
https://sindig.unesa.ac.id/course/3/2982/aljabar-matriks,Aljabar Matriks,INT25,6,"Konsep vektor dalam ruang-2, ruang-3, ruang-n dan operasinya (KNO-1) Date 6 Oktober 2025",6 Oktober 2025
https://sindig.unesa.ac.id/course/3/2982/aljabar-matriks,Aljabar Matriks,INT25,7,Ruang vektor real dan sub-ruangnya (KNO-1) Date 13 Oktober 2025,13 Oktober 2025
https://sindig.unesa.ac.id/course/3/2982/aljabar-matriks,Aljabar Matriks,INT25,8,Materi yang telah disampaikan sejak pertemuan ke-1 sampai dengan ke-7. Date 20 Oktober 2025,20 Oktober 2025
https://sindig.unesa.ac.id/course/3/2982/aljabar-matriks,Aljabar Matriks,INT25,9,Konsep basis dan dimensi (KNO-1) Date 27 Oktober 2025,27 Oktober 2025
https://sindig.unesa.ac.id/course/3/2982/aljabar-matriks,Aljabar Matriks,INT25,10,Konsep basis dan dimensi (KNO-1) Date 3 November 2025,3 November 2025
https://sindig.unesa.ac.id/course/3/2982/aljabar-matriks,Aljabar Matriks,INT25,11,Konsep Ruang Hasil Kali Dalam dan proses Gram-Schmidt (KNO-1) Date 10 November 2025,10 November 2025
https://sindig.unesa.ac.id/course/3/2982/aljabar-matriks,Aljabar Matriks,INT25,12,Konsep Ruang Hasil Kali Dalam dan proses Gram-Schmidt (KNO-1) Date 17 November 2025,17 November 2025
https://sindig.unesa.ac.id/course/3/2982/aljabar-matriks,Aljabar Matriks,INT25,13,Transformasi Linier   (KNO-1) Date 24 November 2025,24 November 2025
https://sindig.unesa.ac.id/course/3/2982/aljabar-matriks,Aljabar Matriks,INT25,14,Nilai Eigen dan Vektor Eigen (KNO-1) Date 1 Desember 2025,1 Desember 2025
https://sindig.unesa.ac.id/course/3/2982/aljabar-matriks,Aljabar Matriks,INT25,15,"Program komputer untuk menyelesaikan permasalahan yang berkaitan dengan matriks (SOC-2, SKI-1-2 dan COM-2) Date 8 Desember 2025",8 Desember 2025
