pub_index,author_name_raw,author_name_norm,author_id_raw,match_strategy,matched_dosen_name,matched_norm_name,score,candidates
75,"Prihanto, A.",a prihanto,58739697100,unmatched,,,,
75,"Ismail, R.",r ismail,35183057200,unmatched,,,,
75,"Jamari, J.",j jamari,13404591200,unmatched,,,,
75,"Bayuseno, A.P.",a p bayuseno,7801310426,unmatched,,,,
76,"Ahmadi, A.",a ahmadi,57201349400,unmatched,,,,
77,"Handayani, S.A.",s a handayani,57802892400,unmatched,,,,
77,"Rahayu, Y.S.",y s rahayu,8624864500,unmatched,,,,
77,"Agustini, R.",r agustini,36992036400,unmatched,,,,
78,"Firdaus, K.",k firdaus,57795103200,unmatched,,,,
78,"Hartoto, S.",s hartoto,57193790819,unmatched,,,,
78,"Hariyanto, A.",a hariyanto,57202818459,unmatched,,,,
78,"Subagya, I.",i subagya,58036516000,unmatched,,,,
78,Nikmatullaili,nikmatullaili,58037017100,unmatched,,,,
78,"Mario, D.T.",d t mario,57285881100,unmatched,,,,
78,Zulbahri,zulbahri,57891194100,unmatched,,,,
79,"Suprapto, N.",n suprapto,57163917500,unmatched,,,,
79,"Prahani, B.K.",b k prahani,57207944019,unmatched,,,,
79,"Deta, U.A.",u a deta,55872927700,unmatched,,,,
80,"Ayubi, N.",n ayubi,57537497000,unmatched,,,,
80,"Kusnanik, N.W.",n w kusnanik,57195430173,unmatched,,,,
80,"Herawati, L.",l herawati,57204693989,unmatched,,,,
80,"Komaini, A.",a komaini,57193789399,unmatched,,,,
80,"Mutohir, T.C.",t c mutohir,57199505879,unmatched,,,,
80,"Gemaini, A.",a gemaini,57571836700,unmatched,,,,
80,"Nugroho, A.S.",a s nugroho,56205658600,unmatched,,,,
80,"Pranoto, N.W.",n w pranoto,57224774817,unmatched,,,,
81,"Nuswantara, D.A.",d a nuswantara,57200395873,unmatched,,,,
81,"Fachruzzaman, D.A.",d a fachruzzaman,57896084300,unmatched,,,,
81,"Prameswari, R.D.",r d prameswari,58085645500,unmatched,,,,
81,"Suyanto, R.D.",r d suyanto,58192960100,unmatched,,,,
81,"Rusdiyanto, R.",r rusdiyanto,57973067900,unmatched,,,,
81,"Hendrati, I.M.",i m hendrati,57208886041,unmatched,,,,
82,"Puspitacandri, A.",a puspitacandri,57219548635,unmatched,,,,
82,Warsono,warsono,57216814229,unmatched,,,,
82,"Soesatyo, Y.",y soesatyo,57194420759,unmatched,,,,
82,"Roesminingsih, E.",e roesminingsih,57212314419,unmatched,,,,
82,"Susanto, H.",susanto,57219555267,unmatched,,,,
83,"Hasyim, F.",f hasyim,57214154131,unmatched,,,,
83,"Prastowo, T.",t prastowo,23991081900,unmatched,,,,
83,"Jatmiko, B.",b jatmiko,57191163601,unmatched,,,,
84,"Abtokhi, A.",a abtokhi,57298691900,unmatched,,,,
84,"Jatmiko, B.",b jatmiko,57191163601,unmatched,,,,
84,"Wasis, W.",w wasis,57195518718,unmatched,,,,
85,"Juniati, D.",d juniati,57193704830,unmatched,,,,
85,"Budayasa, I.K.",i k budayasa,57193709826,unmatched,,,,
86,"Nuswantara, D.A.",d a nuswantara,57200395873,unmatched,,,,
86,"Maulidi, A.",a maulidi,57200387162,unmatched,,,,
87,"Aini, N.S.",n s aini,57810983700,unmatched,,,,
87,"Kharisma, V.D.",v d kharisma,57204628128,unmatched,,,,
87,"Widyananda, M.H.",m h widyananda,57218510836,unmatched,,,,
87,"Murtadlo, A.A.A.",a a a murtadlo,57221725319,unmatched,,,,
87,"Probojati, R.T.",r t probojati,57219931086,unmatched,,,,
87,"Turista, D.D.R.",d d r turista,57217389770,unmatched,,,,
87,"Tamam, M.B.",m b tamam,57208204660,unmatched,,,,
87,"Jakhmola, V.",v jakhmola,36100373900,unmatched,,,,
87,"Yuniarti, E.",e yuniarti,57201727353,unmatched,,,,
87,"Al Aziz, S.",s al aziz,58113039000,unmatched,,,,
87,"Ghifari, M.R.",m r ghifari,57216500748,unmatched,,,,
87,"Albari, M.T.",m t albari,57884649800,unmatched,,,,
87,"Mandeli, R.S.",r s mandeli,57546996000,unmatched,,,,
87,"Ghifari, M.A.",m a ghifari,58084551200,unmatched,,,,
87,"Purnamasari, D.",d purnamasari,57724825200,unmatched,,,,
87,"Oktavia, B.",b oktavia,25650002500,unmatched,,,,
87,"Lubis, A.P.",a p lubis,57966723300,unmatched,,,,
87,"Azra, F.",f azra,57202286743,unmatched,,,,
87,"Fitri, F.",f fitri,57193959764,unmatched,,,,
87,"Ansori, A.N.M.",a n m ansori,57195995342,unmatched,,,,
87,"Rebezov, M.",m rebezov,57507188200,unmatched,,,,
87,"Zainul, R.",r zainul,56737195700,unmatched,,,,
88,"Susanti, A.",a susanti,58192705100,unmatched,,,,
88,"Rachmajanti, S.",s rachmajanti,57195202004,unmatched,,,,
88,"Mustofa, A.",a mustofa,57219259972,unmatched,,,,
89,"Yuliana, I.",i yuliana,57223295307,unmatched,,,,
89,"Cahyono, M.E.",m e cahyono,57223293849,unmatched,,,,
89,"Widodo, W.",w widodo,57191165275,unmatched,,,,
89,"Irwanto, I.",i irwanto,57194465468,unmatched,,,,
90,"De Oliveira, A.M.",a m de oliveira,55202993200,unmatched,,,,
90,"Justo, J.F.",j f justo,7006561009,unmatched,,,,
90,"Setijadi, E.",e setijadi,55320560100,unmatched,,,,
90,"Sukoco, B.E.",b e sukoco,57193827295,unmatched,,,,
91,"Setyarini, T.A.",t a setyarini,57209451392,unmatched,,,,
91,Mustaji,mustaji,57212533920,unmatched,,,,
91,"Jannah, M.",m jannah,59081938600,unmatched,,,,
92,"Tjahjadi, B.",b tjahjadi,57191278873,unmatched,,,,
92,"Soewarno, N.",n soewarno,57203927339,unmatched,,,,
92,"Jermias, J.",j jermias,6506871472,unmatched,,,,
92,"Hariyati, H.",hariyati,57211274374,unmatched,,,,
92,"Fairuzi, A.",a fairuzi,57437422700,unmatched,,,,
92,"Anwar, D.N.",d n anwar,57437001000,unmatched,,,,
93,"Kurnianto, M.A.",m a kurnianto,57219470444,unmatched,,,,
93,"Defri, I.",i defri,57658955700,unmatched,,,,
93,"Syahbanu, F.",f syahbanu,57219593965,unmatched,,,,
93,"Aulia, S.S.",s s aulia,57240078500,unmatched,,,,
94,"Aribowo, W.",w aribowo,57216862548,unmatched,,,,
94,"Suprianto, B.",b suprianto,8215287000,unmatched,,,,
95,"Parmin, P.",p parmin,57193713986,unmatched,,,,
95,"Saregar, A.",a saregar,57201321267,unmatched,,,,
95,"Deta, U.A.",u a deta,55872927700,unmatched,,,,
95,"El Islami, R.A.Z.",r a z el islami,57203096770,unmatched,,,,
96,"Hendrati, I.M.",i m hendrati,57208886041,unmatched,,,,
96,"Soyunov, B.",b soyunov,58038055200,unmatched,,,,
96,"Prameswari, R.D.",r d prameswari,58085645500,unmatched,,,,
96,"Suyanto, R.D.",r d suyanto,58192960100,unmatched,,,,
96,"Rusdiyanto, R.D.",r d rusdiyanto,57973067900,unmatched,,,,
96,"Nuswantara, D.A.",d a nuswantara,57200395873,unmatched,,,,
97,"Arifani, Y.",y arifani,57205355473,unmatched,,,,
97,"Suryanti, S.",s suryanti,57209666984,unmatched,,,,
97,"Wicaksono, B.H.",b h wicaksono,57219596511,unmatched,,,,
97,"Inayati, N.",n inayati,57046041400,unmatched,,,,
97,"Setiawan, S.",s setiawan,57212529080,unmatched,,,,
98,"Putera, S.H.P.",s h p putera,58102308800,unmatched,,,,
98,"Setijono, H.",setijono,57210841704,unmatched,,,,
98,"Wiriawan, O.",o wiriawan,57200374593,unmatched,,,,
98,Nurhasan,nurhasan,57219319997,unmatched,,,,
98,"Muhammad, H.N.",h n muhammad,57218567968,unmatched,,,,
98,"Hariyanto, A.",a hariyanto,57202818459,unmatched,,,,
98,"Sholikhah, A.M.",a m sholikhah,57216868546,unmatched,,,,
98,"Pranoto, A.",a pranoto,57219912246,unmatched,,,,
99,"Susantini, E.",e susantini,57192004978,unmatched,,,,
99,"Puspitawati, R.P.",r p puspitawati,57204001988,unmatched,,,,
99,Raharjo,raharjo,58812234400,unmatched,,,,
99,"Suaidah, H.L.",h l suaidah,57223327694,unmatched,,,,
100,"Rahmadyanti, E.",e rahmadyanti,55916671700,unmatched,,,,
100,"Audina, O.",o audina,57216489734,unmatched,,,,
101,"Juniati, D.",d juniati,57193704830,unmatched,,,,
101,"Budayasa, I.K.",i k budayasa,57193709826,unmatched,,,,
102,"Rusimamto, P.W.",p w rusimamto,57203283361,unmatched,,,,
102,"Harimurti, R.",r harimurti,57201859670,unmatched,,,,
103,"Taufiq, A.",a taufiq,6507633920,unmatched,,,,
103,"Saputro, R.E.",r e saputro,57194703139,unmatched,,,,
103,"Yuliantika, D.",d yuliantika,57204106395,unmatched,,,,
103,"Sunaryono, S.",s sunaryono,55872619200,unmatched,,,,
103,"Diantoro, M.",m diantoro,6603239845,unmatched,,,,
103,"Hidayat, A.",a hidayat,7006069131,unmatched,,,,
103,"Hidayat, N.",n hidayat,57225370279,unmatched,,,,
103,"Munasir, M.",m munasir,57031904800,unmatched,,,,
104,"Putra, M.F.P.",m f p putra,57722595800,unmatched,,,,
104,Kurdi,kurdi,58577572600,unmatched,,,,
104,"Syahruddin, S.",s syahruddin,57211493922,unmatched,,,,
104,"Hasibuan, S.",s hasibuan,57814330400,unmatched,,,,
104,"Sinulingga, A.",a sinulingga,57353340800,unmatched,,,,
104,"Kamaruddin, I.",i kamaruddin,58755943200,unmatched,,,,
104,"Kristiyandaru, A.",a kristiyandaru,58521363400,unmatched,,,,
104,Mashud,mashud,58532466600,unmatched,,,,
104,"Hariadi, I.",i hariadi,58991788600,unmatched,,,,
104,"Guntoro, T.S.",t s guntoro,56051315600,unmatched,,,,
104,Sutoro,sutoro,56051356900,unmatched,,,,
104,"Sinaga, E.",e sinaga,57206787865,unmatched,,,,
104,Ibrahim,ibrahim,58172708200,unmatched,,,,
104,"Setiawan, E.",e setiawan,57204263812,unmatched,,,,
104,"Ridwan, M.",m ridwan,57225378646,unmatched,,,,
105,"Suwadi, S.",s suwadi,35975312300,unmatched,,,,
105,"Wirawan, W.",w wirawan,7409815140,unmatched,,,,
106,"Ayubi, N.",n ayubi,57537497000,unmatched,,,,
106,"Yuniarti, E.",e yuniarti,57201727353,unmatched,,,,
106,"Kusnanik, N.W.",n w kusnanik,57195430173,unmatched,,,,
106,"Herawati, L.",l herawati,57204693989,unmatched,,,,
106,"Indika, P.M.",p m indika,57211914690,unmatched,,,,
106,"Putra, R.Y.",r y putra,57219143860,unmatched,,,,
106,"Komaini, A.",a komaini,57193789399,unmatched,,,,
107,Martini,martini,57201570919,unmatched,,,,
107,"Widodo, W.",w widodo,57191165275,unmatched,,,,
107,"Qosyim, A.",a qosyim,57224618360,unmatched,,,,
107,"Mahdiannur, M.A.",m a mahdiannur,57205027077,unmatched,,,,
107,"Jatmiko, B.",b jatmiko,57191163601,unmatched,,,,
108,"Maulidi, A.",a maulidi,57200387162,unmatched,,,,
108,"Shonhadji, N.",n shonhadji,57191188075,unmatched,,,,
108,Fachruzzaman,fachruzzaman,57896084300,unmatched,,,,
108,"Sari, R.P.",r p sari,57211516180,unmatched,,,,
108,"Nuswantara, D.A.",d a nuswantara,57200395873,unmatched,,,,
108,"Widuri, R.",r widuri,57191262715,unmatched,,,,
109,"Irawan, R.",r irawan,58041074900,unmatched,,,,
109,"Yenes, R.",r yenes,58040785500,unmatched,,,,
109,"Mario, D.T.",d t mario,57285881100,unmatched,,,,
109,"Komaini, A.",a komaini,57193789399,unmatched,,,,
109,"García-Fernández, J.",j garcia-fernandez,55956610500,unmatched,,,,
109,"Orhan, B.E.",b e orhan,58077559700,unmatched,,,,
109,"Ayubi, N.",n ayubi,57537497000,unmatched,,,,
110,"Kusuma, I.D.M.A.W.",i d m a w kusuma,58565941100,unmatched,,,,
110,"Kusnanik, N.W.",n w kusnanik,57195430173,unmatched,,,,
110,"Lumintuarso, R.",r lumintuarso,57215586236,unmatched,,,,
110,"Phanpheng, Y.",y phanpheng,57188718134,unmatched,,,,
110,"Daniswara, L.D.",l d daniswara,58996550700,unmatched,,,,
110,"Dari, R.W.",r w dari,57219773919,unmatched,,,,
111,"Chang, Y.-H.",y -h chang,57208794003,unmatched,,,,
111,"Chiang, W.-H.",w -h chiang,10046097500,unmatched,,,,
111,"Ilhami, F.B.",f b ilhami,57217535161,unmatched,,,,
111,"Tsai, C.-Y.",c -y tsai,58087609200,unmatched,,,,
111,"Huang, S.-Y.",s -y huang,57834767600,unmatched,,,,
111,"Cheng, C.-C.",c -c cheng,24466350300,unmatched,,,,
112,"Permatasari, I.",i permatasari,57264056700,unmatched,,,,
112,"Tjahjadi, B.",b tjahjadi,57191278873,unmatched,,,,
113,"Sutiadiningsih, A.",a sutiadiningsih,57193694029,unmatched,,,,
113,"Purwidiani, N.",n purwidiani,57200393283,unmatched,,,,
113,"Dewi, I.H.P.",i h p dewi,58316464800,unmatched,,,,
113,"Hamdani, A.T.",a t hamdani,58317547200,unmatched,,,,
113,"Tho Le, H.",tho le,58316694800,unmatched,,,,
114,"Ilies, D.C.",d c ilies,47061228300,unmatched,,,,
114,"Herman, G.V.",g v herman,56035469900,unmatched,,,,
114,"Safarov, B.",b safarov,57221667126,unmatched,,,,
114,"Ilies, A.",a ilies,8280626800,unmatched,,,,
114,"Blaga, L.",l blaga,57217996892,unmatched,,,,
114,"Caciora, T.",t caciora,57214802398,unmatched,,,,
114,"Peres, A.C.",a c peres,57195639726,unmatched,,,,
114,"Grama, V.",v grama,57217984594,unmatched,,,,
114,"Bambang, S.W.",s w bambang,57212174157,unmatched,,,,
114,"Brou, T.",t brou,15520751200,unmatched,,,,
114,"Taglioni, F.",f taglioni,15823092700,unmatched,,,,
114,"Hassan, T.H.",t h hassan,57219937671,unmatched,,,,
114,"Hossain, M.A.",m a hossain,57189576106,unmatched,,,,
115,"Wijayati, D.T.",d t wijayati,57202647254,unmatched,,,,
115,"Kautsar, A.",a kautsar,57202283774,unmatched,,,,
115,"Karwanto, K.",k karwanto,57211533290,unmatched,,,,
116,"Khotimah, K.",k khotimah,60025490100,unmatched,,,,
116,"Santoso, A.B.",a b santoso,57523683300,unmatched,,,,
116,"Ma'Arif, M.",m ma'arif,57193320920,unmatched,,,,
116,"Azhiimah, A.N.",a n azhiimah,57220049895,unmatched,,,,
116,"Suprianto, B.",b suprianto,8215287000,unmatched,,,,
116,"Sumbawati, M.S.",m s sumbawati,57200562972,unmatched,,,,
116,"Rijanto, T.",t rijanto,57216963152,unmatched,,,,
117,"Aribowo, W.",w aribowo,57216862548,unmatched,,,,
117,"Muslim, S.",s muslim,57188724366,unmatched,,,,
117,"Suprianto, B.",b suprianto,8215287000,unmatched,,,,
117,"Joko, S.I.H.",s i h joko,57254384100,unmatched,,,,
118,"Suyudi, M.",m suyudi,57219846995,unmatched,,,,
118,"Suyatno, S.",s suyatno,57211511158,unmatched,,,,
118,"Rahmatullah, A.S.",a s rahmatullah,57219836932,unmatched,,,,
118,"Rachmawati, Y.",y rachmawati,57210604171,unmatched,,,,
118,"Hariyati, N.",n hariyati,57203658957,unmatched,,,,
119,"Rahmadyanti, E.",e rahmadyanti,55916671700,unmatched,,,,
119,"Wiyono, A.",a wiyono,57209974138,unmatched,,,,
119,"Firmansyah, G.A.",g a firmansyah,57216921490,unmatched,,,,
120,"Maureen, I.Y.",i y maureen,57204580224,unmatched,,,,
120,"van der Meij, H.",van der meij,55999954200,unmatched,,,,
120,"de Jong, T.",t de jong,7102297810,unmatched,,,,
121,"Kristanti, A.N.",a n kristanti,56359170900,unmatched,,,,
121,"Aminaha, N.S.",n s aminaha,59361181100,unmatched,,,,
121,"Siswanto, I.",i siswanto,57203883917,unmatched,,,,
121,"Wardana, A.P.",a p wardana,57200366580,unmatched,,,,
121,"Abdjan, M.I.",m i abdjan,57214991063,unmatched,,,,
121,"Khoirunisak, A.R.",a r khoirunisak,59360840100,unmatched,,,,
121,"Noviana, E.",e noviana,59360507100,unmatched,,,,
122,Rusmini,rusmini,57222336833,unmatched,,,,
122,Suyono,suyono,58097639100,unmatched,,,,
122,"Agustini, R.",r agustini,36992036400,unmatched,,,,
123,"Prahani, B.K.",b k prahani,57207944019,unmatched,,,,
123,"Amiruddin, M.Z.B.",m z b amiruddin,36760394200,unmatched,,,,
123,"Jatmiko, B.",b jatmiko,57191163601,unmatched,,,,
123,"Suprapto, N.",n suprapto,57163917500,unmatched,,,,
123,"Amelia, T.",t amelia,57195509420,unmatched,,,,
124,"Miswanto, M.",m miswanto,58671404100,unmatched,,,,
124,"Tarigan, S.T.",s t tarigan,58693711400,unmatched,,,,
124,"Wardhani, S.",s wardhani,57980358100,unmatched,,,,
124,"Khuan, H.",khuan,58551969700,unmatched,,,,
124,"Rahmadyanti, E.",e rahmadyanti,55916671700,unmatched,,,,
124,"Jumintono, J.",j jumintono,56734566400,unmatched,,,,
124,"Ranatarisza, M.M.",m m ranatarisza,58693888400,unmatched,,,,
124,"Machmud, M.",m machmud,58694059500,unmatched,,,,
125,"Aisyah, R.N.",r n aisyah,57226667006,unmatched,,,,
125,"Setiawan, S.",s setiawan,57212529080,unmatched,,,,
125,"Munir, A.",a munir,57217302677,unmatched,,,,
126,Puspodari,puspodari,57808868800,unmatched,,,,
126,"Wiriawan, O.",o wiriawan,57200374593,unmatched,,,,
126,"Setijono, H.",setijono,57210841704,unmatched,,,,
126,"Arfanda, P.E.",p e arfanda,57809153400,unmatched,,,,
126,"Himawanto, W.",w himawanto,57809289800,unmatched,,,,
126,"Koestanto, S.H.",s h koestanto,57808868900,unmatched,,,,
126,"Hantoro, B.",b hantoro,58082071100,unmatched,,,,
126,"Lusianti, S.",s lusianti,58082071200,unmatched,,,,
126,"Putra, R.P.",r p putra,58081204200,unmatched,,,,
126,"Prasetiyo, R.",r prasetiyo,58081897700,unmatched,,,,
126,"Pranoto, A.",a pranoto,57219912246,unmatched,,,,
127,"Noordia, A.",a noordia,57215573098,unmatched,,,,
127,"Mustar, Y.S.",y s mustar,57215587952,unmatched,,,,
127,"Kusnanik, N.W.",n w kusnanik,57195430173,unmatched,,,,
128,"Muhammad, N.",n muhammad,57205063285,unmatched,,,,
128,"Sudira, P.",p sudira,57205235911,unmatched,,,,
128,"Kholifah, N.",n kholifah,57200557180,unmatched,,,,
128,"Samsudin, A.",a samsudin,57191537500,unmatched,,,,
128,"Warju, W.",w warju,57200563821,unmatched,,,,
129,"Budiyanto, B.",b budiyanto,57217994629,unmatched,,,,
129,"Sheehy, K.",k sheehy,9636302500,unmatched,,,,
129,"Kaye, H.",kaye,55931164800,unmatched,,,,
129,"Rofiah, K.",k rofiah,57196192608,unmatched,,,,
130,"Sholahuddin, A.",a sholahuddin,57214265899,unmatched,,,,
130,"Susilowati, E.",e susilowati,57208878941,unmatched,,,,
130,"Prahani, B.K.",b k prahani,57207944019,unmatched,,,,
130,"Erman, E.",e erman,57192427696,unmatched,,,,
131,"Syamsuddin, A.",a syamsuddin,57194533129,unmatched,,,,
131,"Juniati, D.",d juniati,57193704830,unmatched,,,,
131,"Siswono, T.Y.E.",t y e siswono,57959538100,unmatched,,,,
132,"Ilhami, F.B.",f b ilhami,57217535161,unmatched,,,,
132,"Birhan, Y.S.",y s birhan,56906998400,unmatched,,,,
132,"Cheng, C.-C.",c -c cheng,24466350300,unmatched,,,,
133,"Purnomo, A.R.",a r purnomo,57193791205,unmatched,,,,
133,"Yulianto, B.",b yulianto,57206867025,unmatched,,,,
133,"Mahdiannur, M.A.",m a mahdiannur,57205027077,unmatched,,,,
133,"Subekti, H.",subekti,57202548891,unmatched,,,,
134,"Prasetyo, A.",a prasetyo,57328960900,unmatched,,,,
134,"Noviana, N.",n noviana,57220037235,unmatched,,,,
134,"Rosdiana, W.",w rosdiana,57201195734,unmatched,,,,
134,"Anwar, M.A.",m a anwar,58282263900,unmatched,,,,
134,Hartiningsih,hartiningsih,58099697000,unmatched,,,,
134,Hendrixon,hendrixon,57226715796,unmatched,,,,
134,"Harwijayanti, B.P.",b p harwijayanti,57215527564,unmatched,,,,
134,"Fahlevi, M.",m fahlevi,57211888309,unmatched,,,,
135,"Kusumawati, N.",n kusumawati,56386061900,unmatched,,,,
135,"Rahmadyanti, E.",e rahmadyanti,55916671700,unmatched,,,,
135,"Sianita, M.M.",m m sianita,56436767600,unmatched,,,,
136,"Maharani, D.K.",d k maharani,36992238100,unmatched,,,,
136,"Kusumawati, Y.",y kusumawati,56165297400,unmatched,,,,
136,"Safitri, W.N.",w n safitri,57997738700,unmatched,,,,
136,"Nugraha, R.E.",r e nugraha,57190368393,unmatched,,,,
136,"Holilah, H.",holilah,57190253672,unmatched,,,,
136,"Sholeha, N.A.",n a sholeha,57213604521,unmatched,,,,
136,"Jalil, A.A.",a a jalil,15762576000,unmatched,,,,
136,"Bahruji, H.",bahruji,34867912000,unmatched,,,,
136,"Prasetyoko, D.",d prasetyoko,6507890461,unmatched,,,,
137,"Tantri, A.",a tantri,58567505000,unmatched,,,,
137,"Aprial, B.M.",b m aprial,58195984700,unmatched,,,,
137,Mashud,mashud,58532466600,unmatched,,,,
137,"Kristiyandaru, A.",a kristiyandaru,58521363400,unmatched,,,,
137,"Kahri, M.",m kahri,58635052500,unmatched,,,,
137,"Basuki, S.",s basuki,57215213287,unmatched,,,,
137,"Samodra, Y.T.J.",y t j samodra,58262291600,unmatched,,,,
137,"Warni, H.",warni,57215568776,unmatched,,,,
137,"Arifin, S.",s arifin,57193950052,unmatched,,,,
137,"Wati, I.D.P.",i d p wati,58040445300,unmatched,,,,
137,"Thamrin, L.",l thamrin,58634592300,unmatched,,,,
137,"Suryadi, D.",d suryadi,58293015400,unmatched,,,,
138,"Firmansyah, A.",a firmansyah,57426016200,unmatched,,,,
138,"Junaedi, I.W.R.",i w r junaedi,57224357962,unmatched,,,,
138,"Kistyanto, A.",a kistyanto,57188731700,unmatched,,,,
138,"Azzuhri, M.",m azzuhri,57203368862,unmatched,,,,
139,"Hidayah, T.",t hidayah,57189688775,unmatched,,,,
139,"Pratama, R.S.",r s pratama,57222544712,unmatched,,,,
139,Nasuka,nasuka,57205025296,unmatched,,,,
139,"Rahayu, S.",s rahayu,57216762932,unmatched,,,,
139,"Budiono, I.",i budiono,57194195131,unmatched,,,,
139,Sugiharto,sugiharto,57204619272,unmatched,,,,
139,"Nadzalan, A.M.",a m nadzalan,57202442692,unmatched,,,,
139,"Hafidz, A.",a hafidz,57226032655,unmatched,,,,
139,"Purwoto, S.P.",s p purwoto,57433559100,unmatched,,,,
139,"Nurrachmad, L.",l nurrachmad,58979844100,unmatched,,,,
140,"Hidayati, S.C.",s c hidayati,55533725700,unmatched,,,,
141,"Herayanti, L.",l herayanti,57196098000,unmatched,,,,
141,"Widodo, W.",w widodo,57191165275,unmatched,,,,
141,"Susantini, E.",e susantini,57192004978,unmatched,,,,
141,"Gunawan, G.",g gunawan,57205026913,unmatched,,,,
142,Suryanti,suryanti,57205027780,unmatched,,,,
142,"Widodo, W.",w widodo,57191165275,unmatched,,,,
142,"Budijastuti, W.",w budijastuti,57190387250,unmatched,,,,
143,"Devi, A.I.",a i devi,58097168100,unmatched,,,,
143,"Rejeki, P.S.",p s rejeki,57208052652,unmatched,,,,
143,"Argarini, R.",r argarini,57209321477,unmatched,,,,
143,"Shakila, N.",n shakila,58097408800,unmatched,,,,
143,"Yosnengsih, Y.",y yosnengsih,58097168200,unmatched,,,,
143,"Ilmi, S.B.Z.",s b z ilmi,58097250000,unmatched,,,,
143,"Karimullah, A.",a karimullah,58097004500,unmatched,,,,
143,"Ayubi, N.",n ayubi,57537497000,unmatched,,,,
143,"Herawati, L.",l herawati,57204693989,unmatched,,,,
144,"Fadilla, N.",n fadilla,59912665500,unmatched,,,,
144,"Nurlaela, L.",l nurlaela,57193699945,unmatched,,,,
144,"Rijanto, T.",t rijanto,57216963152,unmatched,,,,
144,"Ariyanto, S.R.",s r ariyanto,57212316645,unmatched,,,,
144,"Rahmah, L.",l rahmah,57222575180,unmatched,,,,
144,"Huda, S.",s huda,59320117700,unmatched,,,,
145,"Prahani, B.K.",b k prahani,57207944019,unmatched,,,,
145,"Rizki, I.A.",i a rizki,57671590500,unmatched,,,,
145,"Nisa, K.",k nisa,57656277400,unmatched,,,,
145,"Citra, N.F.",n f citra,57808701300,unmatched,,,,
145,"Alhusni, H.Z.",h z alhusni,57809126200,unmatched,,,,
145,"Wibowo, F.C.",f c wibowo,57191545325,unmatched,,,,
146,"Wakhidah, N.",n wakhidah,57209793665,unmatched,,,,
146,"Erman, E.",e erman,57192427696,unmatched,,,,
147,Mitarlis,mitarlis,57199402694,unmatched,,,,
147,"Azizah, U.",u azizah,57190445934,unmatched,,,,
147,"Yonata, B.",b yonata,57200374868,unmatched,,,,
148,"Suprapto, N.",n suprapto,57163917500,unmatched,,,,
148,"Ibisono, H.S.",h s ibisono,57298070300,unmatched,,,,
148,"Mubarok, H.",mubarok,57211415316,unmatched,,,,
149,"Azninda, H.",azninda,57222181986,unmatched,,,,
149,Raharjo,raharjo,58812234400,unmatched,,,,
149,"Sunarti, T.",t sunarti,57201671106,unmatched,,,,
150,"Hoang, Y.N.",y n hoang,58785386900,unmatched,,,,
150,"Chen, Y.-L.",y -l chen,8321752600,unmatched,,,,
150,"Ho, D.K.N.",d k n ho,57215967675,unmatched,,,,
150,"Chiu, W.-C.",w -c chiu,55618108500,unmatched,,,,
150,"Cheah, K.-J.",k -j cheah,58660392900,unmatched,,,,
